age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M,race,sex,recidivism
21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,0.0,1.0
27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
71.79959191459481,0.0,0.0,0.0,5.436094327663602,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,1.0
37.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
56.85330263323923,0.0,0.0,0.0,6.293625539549786,0.0,1.0,0.0,1.0,0.0,African-American,1.0,1.0
29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
32.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
35.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
34.20021713729403,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
49.56124945514794,0.0,0.0,0.0,4.5201608321197515,0.0,1.0,0.0,0.0,1.0,African-American,1.0,1.0
26.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
26.0,0.0,0.45775491792185785,0.0,-0.7913898592263584,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
26.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Caucasian,0.0,0.0
30.340393103183725,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,Caucasian,1.0,1.0
22.598084731174374,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,African-American,1.0,1.0
21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
48.989617583074065,0.31040035413206485,0.0,0.0,19.065542725645624,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,1.0
29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Caucasian,1.0,0.0
30.0,0.0,0.0,0.0,-0.1102795370810612,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
23.736951458188514,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,Caucasian,0.0,1.0
39.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,Caucasian,1.0,0.0
26.804224048471408,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Caucasian,1.0,1.0
28.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
43.84434600420007,0.0,-6.5604061811985686,0.0,7.0,0.0,1.0,0.0,1.0,0.0,Caucasian,0.0,1.0
32.900907286909174,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Caucasian,1.0,1.0
62.31814756468713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
23.578322879402347,0.0,0.0,0.0,6.189410453310767,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,African-American,1.0,1.0
59.039247384087034,0.0,0.0,0.0,20.94692682485173,0.0,1.0,0.0,1.0,0.0,African-American,1.0,0.0
47.0,0.0,0.0,0.0,-0.03548888935968785,0.0,1.0,0.0,0.0,1.0,African-American,1.0,0.0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Caucasian,1.0,1.0
24.92875997768155,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,1.0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Caucasian,1.0,1.0
19.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
66.46422318970426,0.0,0.0,0.0,-25.066609509465113,0.0,1.0,0.0,1.0,0.0,Caucasian,0.0,0.0
38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,African-American,1.0,1.0
49.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,Caucasian,0.0,1.0
30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
27.626965655168398,0.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,African-American,1.0,1.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,0.0,1.0
33.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,African-American,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
48.998231194190815,3.862383007875963,0.0,0.0,10.377528821526905,0.0,1.0,0.0,1.0,0.0,African-American,1.0,0.0
43.79668094314982,0.0,0.0,0.0,13.341922336695403,0.0,1.0,0.0,1.0,0.0,African-American,1.0,1.0
29.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
58.314257533428744,0.0,0.0,0.0,25.092305100099587,0.0,1.0,0.0,1.0,0.0,African-American,1.0,1.0
26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
29.996342090965122,0.0,0.0,0.0,7.234868727497455,1.0,0.0,0.0,1.0,0.0,Caucasian,0.0,1.0
29.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
26.875780879165305,0.0,5.0,0.0,10.438051090254362,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
45.0,0.0,0.0,0.0,6.303918669914722,0.0,1.0,0.0,1.0,0.0,African-American,1.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,African-American,1.0,1.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
27.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
31.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
32.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
53.0,0.0,0.0,0.0,5.489748657761968,0.0,1.0,0.0,1.0,0.0,Caucasian,0.0,1.0
21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
45.27020743780487,0.0,0.0,1.0013157760231917,2.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
28.827223889154734,0.0,0.0,0.0,8.447808406342043,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,0.0,0.0
47.667610983614566,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
44.699899641713145,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,1.0
37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
61.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,African-American,1.0,0.0
34.735923337885204,0.32083350494822854,0.025148856039083022,0.0,4.230476995318961,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
17.145637483834957,0.0,0.0,2.660428337828937,3.0448839925064255,0.0,0.0,1.0,0.0,1.0,Caucasian,1.0,1.0
66.71846215608066,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
21.0,0.0,-2.730937921710709,1.0,-0.0030248095857687255,0.0,0.0,1.0,0.0,1.0,Caucasian,1.0,0.0
33.0,0.0,0.0,0.0,3.3045896365758587,1.0,0.0,0.0,1.0,0.0,Caucasian,0.0,0.0
41.87519805492773,0.0,0.0,0.0,-0.872573979864497,1.0,0.0,0.0,1.0,0.0,Caucasian,0.0,0.0
55.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,African-American,1.0,0.0
35.576346833965225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Caucasian,0.0,0.0
29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
54.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Caucasian,0.0,0.0
31.3731982327297,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
39.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
21.35279610646712,0.0,1.0,0.0,6.06515532317303,0.0,0.0,1.0,0.0,1.0,African-American,0.0,0.0
36.97771686037226,0.07367381949566465,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
31.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,Caucasian,1.0,1.0
32.93153291618999,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,0.0,0.0
25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
52.54241114679132,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
22.110077519100034,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,Caucasian,1.0,1.0
42.37885674094727,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
67.95307356052578,0.0,0.0,0.0,5.103788977653101,0.0,1.0,0.0,1.0,0.0,African-American,0.0,0.0
25.0,1.0186132665119072,0.0,0.0,2.2240242017875,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
25.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
57.93325530187118,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
33.35692528823809,0.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
40.91891558248421,0.0,-0.011336895408676835,0.0,19.81259792080695,1.0,0.0,0.0,1.0,0.0,African-American,0.0,1.0
21.0,0.0,1.0,0.0,2.6582258555001337,0.0,0.0,1.0,0.0,1.0,African-American,1.0,1.0
78.28212324839333,0.0,0.0,0.0,10.235223613656084,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
19.778368615715234,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Caucasian,1.0,0.0
33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
25.983244145495746,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
52.1092821988292,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,African-American,1.0,0.0
54.63450407894124,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,1.0
25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,0.0,0.0
35.10899322593836,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
26.62036403384792,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,African-American,0.0,0.0
24.0,0.0,0.0,1.0,2.940135648461349,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
42.0,0.0,0.0,0.0,0.6313219532355776,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
55.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,1.0
35.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
37.0,4.541453149680543,0.0,0.0,8.516310931100007,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,0.0,0.0
23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Caucasian,1.0,0.0
23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Caucasian,1.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Caucasian,1.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Caucasian,1.0,0.0
30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
35.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
51.15321709843651,0.0,0.0,0.0,2.9949488755457576,0.0,1.0,0.0,0.0,1.0,African-American,1.0,1.0
33.0,0.0,0.0,0.0,0.3060007414721915,1.0,0.0,0.0,1.0,0.0,African-American,0.0,0.0
50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,African-American,1.0,0.0
18.13604865815382,0.0,0.0,0.0,2.7603137608332515,1.0,0.0,0.0,0.0,1.0,African-American,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
26.80718103752473,0.0,2.0,2.0,16.68020361378908,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
41.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,0.0,0.0
35.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
42.0,4.915439568209854,0.0,0.0,12.009423091368063,1.0,0.0,0.0,1.0,0.0,African-American,0.0,1.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
29.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
30.996184527257306,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
52.402360273756905,0.0,0.0,0.0,8.17704207008091,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Caucasian,1.0,0.0
29.51410027784202,1.0,12.0902067822132,0.0,1.64265078615013,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
32.011798759818014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,0.0,1.0
22.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
71.19946579422553,0.0,0.0,0.0,12.10627989994521,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
59.914595339192736,0.0,0.0,0.0,12.56560574565688,0.0,1.0,0.0,1.0,0.0,African-American,1.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
32.03546773972575,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
34.153133176785616,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
48.79307110794957,0.0,0.0,0.0,13.845119384305175,0.0,1.0,0.0,1.0,0.0,African-American,1.0,1.0
34.025835792260736,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,0.0,0.0
44.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,African-American,0.0,0.0
27.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
27.32816447606898,0.0,0.6773029862770945,0.0,5.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
38.22536120693941,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Caucasian,0.0,1.0
24.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,Caucasian,1.0,1.0
22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
53.43492253085086,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,African-American,1.0,1.0
35.571216533287604,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
34.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,0.0
25.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Caucasian,1.0,0.0
21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
21.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
29.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
48.97950206994776,0.0,0.0,0.0,38.44098723754328,0.0,1.0,0.0,0.0,1.0,Caucasian,0.0,1.0
37.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,Caucasian,1.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
45.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,African-American,1.0,0.0
26.495868514763764,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
17.625579760603955,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
27.513658479447173,0.0,0.0,1.3842951823129883,4.838499239127469,1.0,0.0,0.0,1.0,0.0,Caucasian,0.0,0.0
33.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
29.945893894033862,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,African-American,0.0,0.0
24.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
20.714571802226065,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,African-American,0.0,0.0
30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
38.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,Caucasian,1.0,0.0
29.857692453532866,-0.42464263896653787,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
27.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
21.09109511416782,0.0,0.0,1.0,2.1130082695872097,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
31.385880756305454,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,Caucasian,1.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,African-American,1.0,1.0
33.79600757339699,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
47.41737972494292,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,1.0
19.79301723681095,0.04928417626185357,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,African-American,0.0,1.0
29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,0.0
27.593463634662438,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
26.01879179177426,0.0,1.0846288815611667,0.0,11.176559319745666,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
18.534925241924356,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,African-American,1.0,1.0
26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,0.0
23.05498095881528,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,1.0
30.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,African-American,1.0,1.0
33.18936440465195,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,African-American,0.0,0.0
49.96779592999528,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,0.0
44.0,0.0,0.0,0.0,0.458650522126947,1.0,0.0,0.0,0.0,1.0,Caucasian,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,African-American,1.0,0.0
23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,African-American,1.0,0.0
48.35989768347615,0.0,0.0,0.0,9.332562850859972,0.0,1.0,0.0,1.0,0.0,Caucasian,1.0,1.0
27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,African-American,1.0,0.0
28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Caucasian,1.0,1.0
34.0,0.0,0.0,-0.5031005905537387,14.481860523363594,1.0,0.0,0.0,1.0,0.0,Caucasian,0.0,1.0
34.342926920588404,0.0,0.0,1.1216375351115042,14.0,1.0,0.0,0.0,1.0,0.0,Caucasian,0.0,0.0
40.87885547671388,0.0,0.0,0.0,12.226041140086133,1.0,0.0,0.0,0.0,1.0,African-American,1.0,1.0
37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,African-American,0.0,0.0
50.80253177193118,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,African-American,1.0,1.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Caucasian,1.0,0.0
